INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO;x_metros;y_metros;CLUSTER;ROUTE_NUM
402453272.0;-22.811292;-43.327636;72_205;330.0;PADRE PERONEILLE;306.0;858;424;25;164
402791003.0;-22.810946;-43.326332;72_205;225.0;PADRE BOSS;38.0;897;547;25;55
402152043.0;-22.805524;-43.325262;72_207;11.0;MIN ARTUR COSTA;1052.0;1499;480;17;129
400108520.0;-22.80669;-43.320699;72_210;371.0;CHARLES GOUNOD;332.0;1370;985;29;200
400428699.0;-22.807184;-43.323752;72_208;78.0;SEBASTIAN BACH;322.0;1315;688;22;187
400095222.0;-22.805979;-43.328694;72_206;227.0;RODOLFO CHAMBELLAND;810.0;1449;143;28;25
403465013.0;-22.810434;-43.328601;72_204;448.0;ATILIO PARIM;292.0;954;298;7;207
400420553.0;-22.81005;-43.323007;72_211;53.0;CRISTIANO MACHADO;802.0;996;858;3;216
400142156.0;-22.81425;-43.322871;72_201;106.0;PLINIO BARRETO;161.0;530;1009;27;101
403463813.0;-22.811061;-43.317994;72_212;354.0;ANTONIO LOPES;66.0;884;1404;23;95
401327842.0;-22.804781;-43.324306;72_209;32.0;SEBASTIAN BACH;72.0;1582;553;4;134
401114822.0;-22.81214;-43.329115;72_203;128.0;JOAO DE PAULA FONSECA;106.0;764;301;14;147
400485746.0;-22.806843;-43.328157;72_206;159.0;IBIUNA;82.0;1353;226;28;98
400089462.0;-22.818184;-43.318572;72_201;176.0;PROF FRANCA AMARAL;116.0;93;1577;11;111
400422486.0;-22.810256;-43.325517;72_205;399.0;VIANA DO CASTELO;149.0;974;608;15;85
400511948.0;-22.810993;-43.329971;72_203;421.0;PROF COSTA RIBEIRO;165.0;892;176;14;139
400089869.0;-22.816492;-43.319994;72_201;257.0;CARI LEVI;19.0;281;1377;2;108
400383248.0;-22.807916;-43.325803;72_205;130.0;PINTOR MARQUES JUNIOR;403.0;1234;502;1;13
400083739.0;-22.811363;-43.324309;72_202;383.0;FREDERIC CHOPIN;35.0;851;768;20;37
403222578.0;-22.810431;-43.320494;72_211;249.0;ANTONIO DE ALBUQUERQUE;81.0;954;1128;12;52
400511051.0;-22.804985;-43.325641;72_207;23.0;MIN ARTUR COSTA;1122.0;1559;423;17;168
400125485.0;-22.815227;-43.319157;72_214;409.0;JORN ANTONIO FREITAS;0.0;421;1421;2;140
401731934.0;-22.806256;-43.321294;72_210;272.0;ANTONIO DE ALBUQUERQUE;552.0;1418;910;29;60
402370832.0;-22.814726;-43.323171;72_201;49.0;CARI LEVI;369.0;477;994;27;70
402091696.0;-22.810427;-43.328363;72_204;426.0;ATILIO PARIM;311.0;955;322;7;86
400157573.0;-22.813542;-43.317689;72_214;287.0;LOURIVAL INACIO;115.0;608;1517;26;3
402157605.0;-22.804853;-43.326131;72_207;328.0;MIN ARTUR COSTA;1153.0;1574;369;10;106
400049386.0;-22.81604;-43.321761;72_201;225.0;GAL CORREA E CASTRO;268.0;331;1181;8;167
400396923.0;-22.811112;-43.329475;72_203;408.0;ORGANISTA ANTONIO SILVA;21.0;878;230;14;61
400461018.0;-22.805485;-43.325289;72_207;12.0;MIN ARTUR COSTA;1052.0;1504;476;17;15
400423009.0;-22.808798;-43.328965;72_204;135.0;MONS CASTELO BRANCO;175.0;1136;207;19;123
400452873.0;-22.811315;-43.329379;72_203;380.0;ANTONIO DA SILVA;40.0;856;247;14;57
403469354.0;-22.804648;-43.326318;72_207;321.0;MIN ARTUR COSTA;1193.0;1597;343;10;31
401713691.0;-22.813602;-43.324038;72_202;117.0;PLINIO BARRETO;261.0;602;868;13;63
400159831.0;-22.806082;-43.327247;72_206;266.0;PINTOR MARQUES JUNIOR;144.0;1437;295;28;52
400106981.0;-22.804927;-43.326079;72_207;330.0;MIN ARTUR COSTA;1143.0;1566;377;10;108
400093255.0;-22.808345;-43.320806;72_210;173.0;ANTONIO DE ALBUQUERQUE;318.0;1186;1028;0;108
400106697.0;-22.808525;-43.322711;72_208;18.0;MOZART;461.0;1166;839;3;148
403464132.0;-22.810974;-43.328583;72_203;225.0;GAL OSCILIO MAIA;25.0;894;317;14;2
400157140.0;-22.809793;-43.318341;72_212;273.0;ANTONIO LOPES;32.0;1025;1328;24;118
400102323.0;-22.811293;-43.318887;72_212;37.0;MAL ANTONIO SOUZA;912.0;858;1321;23;65
400090273.0;-22.815529;-43.32043;72_201;270.0;PROF FRANCA AMARAL;486.0;388;1301;8;71
400414616.0;-22.814268;-43.318193;72_213;454.0;MAL ANTONIO SOUZA;432.0;528;1489;26;134
401613644.0;-22.806535;-43.325505;72_208;365.0;OTAVIO MANGABEIRA;272.0;1387;488;17;29
402797469.0;-22.805771;-43.328576;84_405;223.0;RODOLFO CHAMBELLAND;237.0;1472;148;28;62
403471872.0;-22.806029;-43.325923;72_207;352.0;OTAVIO MANGABEIRA;328.0;1443;428;17;145
403220211.0;-22.811285;-43.317007;72_212;337.0;TEIXEIRA E SOUSA;58.0;859;1513;23;119
402337355.0;-22.806572;-43.323777;72_208;145.0;SEBASTIAN BACH;251.0;1383;666;22;62
400158251.0;-22.813471;-43.317969;72_213;407.0;QUINCAS LARANJEIRAS;113.0;616;1486;26;34
400157207.0;-22.811665;-43.317851;72_212;453.0;ANTONIO LOPES;99.0;817;1439;23;45
400525402.0;-22.817163;-43.319717;72_201;188.0;GAL CORREA E CASTRO;28.0;206;1427;2;7
403464788.0;-22.813032;-43.317128;72_214;373.0;CORREIA DIAS;1413.0;665;1557;26;185
401464315.0;-22.806559;-43.327504;72_206;189.0;FIDIAS;141.0;1384;284;28;147
400424453.0;-22.807991;-43.325749;72_205;129.0;PINTOR MARQUES JUNIOR;411.0;1225;510;1;59
400159294.0;-22.808779;-43.324219;72_208;400.0;MIN ARTUR COSTA;551.0;1138;693;15;136
401103215.0;-22.808416;-43.325808;72_205;165.0;PADRE PERONEILLE;710.0;1178;518;1;34
401105294.0;-22.814268;-43.318193;72_213;455.0;MAL ANTONIO SOUZA;432.0;528;1489;26;57
402391565.0;-22.812387;-43.329791;72_203;57.0;SAO CIRO;48.0;737;239;14;21
400329925.0;-22.813806;-43.319124;72_213;358.0;GAL MAGALHAES BARATA;476.0;579;1378;18;43
402556093.0;-22.803942;-43.322447;72_209;162.0;FRANZ LISZT;21.0;1675;717;16;50
400157235.0;-22.811665;-43.317851;72_214;351.0;ANTONIO LOPES;125.0;817;1439;23;188
401940927.0;-22.80584;-43.325974;72_207;354.0;OTAVIO MANGABEIRA;348.0;1464;417;17;52
400101866.0;-22.80844;-43.329873;72_204;327.0;MONS CASTELO BRANCO;66.0;1175;102;19;177
403221207.0;-22.806781;-43.320679;72_210;374.0;CHARLES GOUNOD;342.0;1360;990;29;81
403221202.0;-22.805372;-43.321032;72_210;354.0;CHARLES GOUNOD;192.0;1516;908;29;214
400136386.0;-22.808706;-43.326791;72_206;94.0;ALVARO DE MAGALHAES;305.0;1146;427;1;223
403220562.0;-22.809237;-43.322551;72_208;8.0;MOZART;551.0;1087;878;3;8
402768972.0;-22.812542;-43.323354;72_213;161.0;FRANZ SCHUBERT;173.0;720;904;13;116
401660473.0;-22.814025;-43.323054;72_201;358.0;JORN GERALDO ROCHA;186.0;555;983;27;72
402110800.0;-22.81174;-43.321761;72_211;103.0;JORN GERALDO ROCHA;385.0;809;1041;6;67
402179090.0;-22.808415;-43.320297;72_210;153.0;CHARLES GOUNOD;502.0;1178;1082;0;4
401243260.0;-22.811071;-43.322115;72_211;115.0;MOZART;731.0;883;983;12;226
400100684.0;-22.810364;-43.319731;72_211;379.0;CHARLES GOUNOD;691.0;962;1204;24;178
400086812.0;-22.805159;-43.326454;72_207;368.0;OTAVIO MANGABEIRA;434.0;1540;346;10;153
400381568.0;-22.805503;-43.320283;72_210;469.0;MAL ANTONIO SOUZA;1498.0;1502;989;29;49
402607059.0;-22.808301;-43.326634;72_206;299.0;GELABERT SIMAS;418.0;1191;430;1;21
401246138.0;-22.812405;-43.323607;72_202;275.0;FRANZ SCHUBERT;143.0;735;873;13;124
403463271.0;-22.810974;-43.318532;72_212;117.0;QUINCAS LARANJEIRAS;62.0;894;1347;23;7
402520121.0;-22.810177;-43.325572;72_205;404.0;VIANA DO CASTELO;139.0;982;600;15;115
400495464.0;-22.812044;-43.318894;72_213;50.0;MAL FELIPE SCHMIDT;229.0;775;1344;23;116
402004697.0;-22.811896;-43.32017;72_213;81.0;CONS MEIRELLES;138.0;791;1209;6;118
400043956.0;-22.811472;-43.317456;72_212;339.0;ALVARENGA PEIXOTO;536.0;838;1473;23;136
402278579.0;-22.808343;-43.326559;72_206;302.0;GELABERT SIMAS;51.0;1186;439;1;73
403223062.0;-22.804408;-43.321051;72_209;245.0;CHARLES GOUNOD;101.0;1623;875;16;94
400385409.0;-22.805114;-43.324729;72_209;400.0;CONSTANTINO MENELAU;101.0;1545;521;4;57
400145885.0;-22.808385;-43.327615;72_206;61.0;ALVARO DE MAGALHAES;204.0;1181;332;1;202
400150247.0;-22.810995;-43.32538;72_205;369.0;MONS CASTELO BRANCO;546.0;891;646;15;143
401453471.0;-22.815009;-43.318495;72_214;191.0;JORN ANTONIO FREITAS;84.0;445;1482;26;222
400396927.0;-22.809199;-43.329674;72_204;181.0;PADRE BOSS;96.0;1091;148;19;212
400106783.0;-22.809885;-43.320578;72_211;233.0;ANTONIO DE ALBUQUERQUE;141.0;1015;1102;12;152
402312819.0;-22.811441;-43.326779;72_205;304.0;ATILIO PARIM;516.0;842;517;25;24
400104518.0;-22.807153;-43.328474;72_206;131.0;GELABERT SIMAS;79.0;1318;204;28;145
401107436.0;-22.814028;-43.319661;72_213;349.0;GAL MAGALHAES BARATA;360.0;554;1330;18;46
402082336.0;-22.808385;-43.327615;72_206;63.0;ALVARO DE MAGALHAES;204.0;1181;332;1;92
400423561.0;-22.812586;-43.323272;72_202;271.0;FRANZ SCHUBERT;183.0;715;914;13;24
400157215.0;-22.813157;-43.317516;72_214;370.0;VERTENTES;107.0;651;1522;26;188
402267721.0;-22.812553;-43.328083;72_203;351.0;JOAO DE PAULA FONSECA;199.0;718;420;5;8
402688235.0;-22.807819;-43.329593;72_204;18.0;PROF PIRES SALGADO;57.0;1244;111;19;84
400382315.0;-22.812211;-43.327502;72_203;202.0;ANTONIO DA SILVA;182.0;756;468;5;96
400328762.0;-22.815788;-43.321028;72_201;250.0;CARI LEVI;72.0;359;1248;8;125
400157527.0;-22.81127;-43.318222;72_212;61.0;LOURIVAL INACIO;69.0;861;1388;23;155
402520942.0;-22.809791;-43.329093;72_204;352.0;PROF COSTA RIBEIRO;163.0;1025;226;7;31
401731978.0;-22.811933;-43.320261;72_213;84.0;CONS MEIRELLES;148.0;787;1201;6;72
400388340.0;-22.803722;-43.327394;72_207;292.0;OTAVIO MANGABEIRA;0.0;1700;203;21;95
400137664.0;-22.805426;-43.324778;72_207;70.0;CONSTANTINO MENELAU;138.0;1510;526;17;65
400005127.0;-22.813433;-43.325295;72_202;151.0;CARI LEVI;534.0;621;734;13;139
400261366.0;-22.804755;-43.324198;72_209;15.0;SEBASTIAN BACH;71.0;1585;564;4;25
403220866.0;-22.813314;-43.317795;72_214;295.0;CORREA DIAS;1433.0;634;1498;26;197
400421450.0;-22.808213;-43.319726;72_210;412.0;MAL ANTONIO SOUZA;895.0;1201;1134;0;54
400350671.0;-22.811536;-43.320552;72_213;132.0;JORN GERALDO ROCHA;610.0;831;1158;6;87
400359616.0;-22.809572;-43.321836;72_211;28.0;GEORGES BIZET;122.0;1050;962;3;181
400386415.0;-22.81028;-43.322841;72_211;46.0;CRISTIANO MACHADO;772.0;971;883;3;91
400019794.0;-22.808432;-43.327531;72_206;64.0;ALVARO DE MAGALHAES;214.0;1176;342;1;240
403465164.0;-22.807347;-43.32371;72_211;286.0;SEBASTIAN BACH;332.0;1297;698;22;50
403200698.0;-22.812278;-43.330541;72_203;90.0;PROF COSTA RIBEIRO;27.0;749;159;14;120
402723792.0;-22.805606;-43.326297;72_207;397.0;OTAVIO MANGABEIRA;399.0;1490;376;17;55
401882708.0;-22.807872;-43.325994;72_205;121.0;PINTOR MARQUES JUNIOR;386.0;1238;481;1;72
400476103.0;-22.816896;-43.319479;72_201;143.0;PROF FRANCA AMARAL;284.0;236;1442;2;186
400139954.0;-22.808617;-43.325456;72_205;37.0;PINTOR MARQUES JUNIOR;492.0;1156;561;15;164
400095745.0;-22.813102;-43.323485;72_202;21.0;JORGE LACERDA;220.0;657;909;13;79
403221198.0;-22.805527;-43.32341;72_209;341.0;MOZART;171.0;1499;670;9;147
400469072.0;-22.80308;-43.323681;604_3;14.0;TALES DE CARVALHO;40.0;1771;562;4;1
400123791.0;-22.808963;-43.327747;72_204;67.0;PROF PIRES SALGADO;260.0;1117;337;1;188
400091463.0;-22.810314;-43.324117;72_202;356.0;RICHARD STRAUSS;21.0;967;753;15;93
400397987.0;-22.80677;-43.328208;72_206;158.0;IBIUNA;72.0;1361;219;28;236
402061615.0;-22.806172;-43.328804;72_206;404.0;RODOLFO CHAMBELLAND;812.0;1427;138;28;173
400157496.0;-22.810024;-43.31856;72_212;219.0;LOURIVAL INACIO;38.0;999;1313;24;84
400157123.0;-22.809315;-43.318408;72_212;385.0;ANTONIO LOPES;15.0;1078;1305;24;256
400315625.0;-22.814158;-43.318219;72_213;459.0;MAL ANTONIO SOUZA;442.0;540;1482;26;180
400431181.0;-22.80857;-43.327047;72_206;101.0;ALVARO DE MAGALHAES;275.0;1161;396;1;230
400098088.0;-22.812064;-43.326835;72_203;271.0;GAL OSCILIO MAIA;131.0;773;532;5;53
400091100.0;-22.814529;-43.32214;72_201;343.0;PLINIO BARRETO;82.0;499;1093;27;21
400136669.0;-22.805894;-43.322694;72_210;219.0;ROBERT SCHUMANN;201.0;1458;755;9;103
401803230.0;-22.813758;-43.324708;72_202;140.0;CARI LEVI;474.0;584;805;13;112
402649890.0;-22.815884;-43.319062;72_214;444.0;CRISTIANO MACHADO;361.0;348;1452;2;18
400103218.0;-22.808437;-43.326169;72_205;163.0;GELABERT SIMAS;355.0;1176;482;1;120
403478878.0;-22.8104;-43.32046;72_211;271.0;ANTONIO DE ALBUQUERQUE;82.0;958;1130;12;50
400105676.0;-22.812402;-43.327388;72_203;149.0;ANTONIO DA SILVA;161.0;735;486;5;153
401760993.0;-22.814367;-43.321473;72_201;378.0;JORGE LACERDA;31.0;517;1156;27;161
400342134.0;-22.81545;-43.322843;72_201;33.0;GAL CORREA E CASTRO;368.0;396;1051;27;144
402775167.0;-22.811974;-43.329125;72_203;362.0;JOAO DE PAULA FONSECA;115.0;783;294;14;30
401780364.0;-22.810633;-43.325251;72_205;387.0;VIANA DO CASTELO;199.0;932;647;15;140
400095896.0;-22.817887;-43.316681;72_214;73.0;MAL ANTONIO SOUZA;62.0;126;1761;11;25
401510467.0;-22.807503;-43.328972;72_206;17.0;ALVARO DE MAGALHAES;75.0;1279;164;28;83
402135568.0;-22.807971;-43.328331;72_206;52.0;ALVARO DE MAGALHAES;140.0;1227;245;28;44
403222519.0;-22.803055;-43.327439;72_207;274.0;OTAVIO MANGABEIRA;1313.0;1774;176;21;161
400109014.0;-22.81306;-43.319501;72_213;305.0;ARINOS;92.0;662;1315;18;206
400268985.0;-22.80911;-43.329617;72_204;240.0;PADRE BOSS;121.0;1101;150;19;60
402004969.0;-22.811896;-43.32017;72_213;82.0;CONS MEIRELLES;138.0;791;1209;6;127
402614681.0;-22.809639;-43.323438;72_211;59.0;CRISTIANO MACHADO;1151.0;1042;801;3;200
400090270.0;-22.809368;-43.319327;72_211;340.0;MAL ANTONIO SOUZA;1122.0;1072;1213;24;18
400145664.0;-22.80811;-43.326975;72_206;291.0;GELABERT SIMAS;101.0;1212;389;1;116
400385708.0;-22.807108;-43.328556;72_206;132.0;GELABERT SIMAS;69.0;1323;194;28;144
402064905.0;-22.813388;-43.320301;72_213;319.0;ARINOS;182.0;626;1244;18;197
400473392.0;-22.806523;-43.324562;72_208;46.0;MIN ARTUR COSTA;802.0;1388;584;17;46
400400116.0;-22.810557;-43.320303;72_211;266.0;ANTONIO DE ALBUQUERQUE;60.0;940;1152;12;230
400502345.0;-22.811127;-43.32771;72_204;462.0;PADRE PERONEILLE;165.0;877;412;25;78
401840961.0;-22.808285;-43.327797;72_206;59.0;ALVARO DE MAGALHAES;184.0;1193;310;1;241
400134192.0;-22.811461;-43.324135;72_202;380.0;FREDERIC CHOPIN;0.0;840;789;20;42
400139718.0;-22.805082;-43.32351;72_209;352.0;MOZART;121.0;1548;645;9;118
401774103.0;-22.804411;-43.320615;72_209;289.0;MAL ANTONIO SOUZA;1613.0;1623;919;16;12
403465052.0;-22.807484;-43.322454;72_208;185.0;DEBUSSY;414.0;1282;831;22;194
400382185.0;-22.810542;-43.319037;72_211;318.0;JORN GERALDO ROCHA;715.0;942;1281;24;170
400392303.0;-22.810475;-43.322859;72_211;77.0;CRISTIANO MACHADO;1041.0;949;887;12;192
400329930.0;-22.81388;-43.319302;72_213;356.0;GAL MAGALHAES BARATA;456.0;571;1362;18;152
402798747.0;-22.806029;-43.328723;82_150;420.0;RODOLFO CHAMBELLAND;807.0;1443;142;28;32
402586171.0;-22.818029;-43.318682;72_201;179.0;PROF FRANCA AMARAL;136.0;110;1561;11;96
400434037.0;-22.809141;-43.322064;72_208;121.0;ROBERT SCHUMANN;442.0;1097;925;3;146
401603974.0;-22.809325;-43.318936;72_212;173.0;QUINCAS LARANJEIRAS;13.0;1077;1251;24;31
400137033.0;-22.80496;-43.322917;72_209;95.0;ROBERT SCHUMANN;121.0;1562;702;9;84
400328889.0;-22.809417;-43.32169;72_211;144.0;GEORGES BIZET;112.0;1067;972;3;186
401658037.0;-22.804766;-43.327889;72_206;237.0;RODOLFO CHAMBELLAND;728.0;1584;186;10;5
403070027.0;-22.813632;-43.319307;72_213;488.0;GAL MAGALHAES BARATA;475.0;598;1354;18;44
400157137.0;-22.809756;-43.318308;72_212;377.0;ANTONIO LOPES;29.0;1029;1330;24;119
400157589.0;-22.814108;-43.317614;72_214;305.0;LOURIVAL INACIO;136.0;546;1543;26;201
403222698.0;-22.80619;-43.32601;72_207;404.0;OTAVIO MANGABEIRA;359.0;1425;425;17;146
400157539.0;-22.811675;-43.318131;72_212;49.0;LOURIVAL INACIO;81.0;816;1410;23;43
400364818.0;-22.816977;-43.317245;72_214;51.0;MAL ANTONIO SOUZA;161.0;227;1674;11;50
400326596.0;-22.814482;-43.321266;72_201;383.0;JORGE LACERDA;231.0;504;1181;27;139
400157165.0;-22.810774;-43.318075;72_212;359.0;ANTONIO LOPES;57.0;916;1387;23;162
400154564.0;-22.807006;-43.32319;72_208;243.0;MOZART;312.0;1335;740;22;26
403218380.0;-22.811245;-43.328088;72_203;217.0;GAL OSCILIO MAIA;0.0;864;377;25;79
400158165.0;-22.80976;-43.318838;72_212;161.0;QUINCAS LARANJEIRAS;27.0;1029;1276;24;159
401967121.0;-22.815617;-43.318406;72_214;125.0;IRMA VOISIN;136.0;378;1511;2;62
400157529.0;-22.811331;-43.318209;61_0;0.0;LOURIVAL INACIO;71.0;854;1391;23;156
400086808.0;-22.804117;-43.327179;72_207;307.0;OTAVIO MANGABEIRA;528.0;1656;238;10;64
403222318.0;-22.811526;-43.31727;72_212;329.0;ALVARENGA PEIXOTO;543.0;832;1494;23;200
401862800.0;-22.808293;-43.326422;72_205;158.0;GELABERT SIMAS;325.0;1192;451;1;121
403463362.0;-22.81758;-43.31682;72_214;80.0;MAL ANTONIO SOUZA;102.0;160;1737;11;100
401163267.0;-22.804232;-43.326901;72_207;305.0;MAL JOSE PESSOA;45.0;1643;270;10;63
401464748.0;-22.803465;-43.325852;72_207;210.0;FLAVIO DA SILVEIRA;83.0;1728;352;21;56
400420884.0;-22.807337;-43.329273;72_206;22.0;ALVARO DE MAGALHAES;35.0;1298;128;28;220
400158275.0;-22.814211;-43.3178;72_213;393.0;QUINCAS LARANJEIRAS;137.0;534;1527;26;42
400107748.0;-22.808254;-43.322266;72_208;107.0;ROBERT SCHUMANN;444.0;1196;876;3;98
400153291.0;-22.806535;-43.329027;72_206;144.0;RODOLFO CHAMBELLAND;606.0;1387;127;28;118
400157244.0;-22.814062;-43.317356;72_214;340.0;ANTONIO LOPES;134.0;551;1568;26;137
400502887.0;-22.804982;-43.323024;72_209;77.0;ROBERT SCHUMANN;126.0;1560;691;9;87
402389895.0;-22.807916;-43.325803;72_205;132.0;PINTOR MARQUES JUNIOR;403.0;1234;502;1;83
400108945.0;-22.804506;-43.321084;72_209;243.0;CHARLES GOUNOD;111.0;1612;875;16;117
400086764.0;-22.813258;-43.326869;72_203;336.0;JOAO DE PAULA FONSECA;0.0;640;567;5;176
400091428.0;-22.803644;-43.325812;72_207;144.0;FLAVIO DA SILVEIRA;72.0;1708;362;21;136
401564098.0;-22.809959;-43.325207;72_205;189.0;PEDRO DA VEIGA;152.0;1007;630;15;128
400113959.0;-22.816301;-43.317931;72_214;113.0;IRMA VOISIN;44.0;302;1582;2;47
400139297.0;-22.811836;-43.323697;72_202;311.0;FREDERIC CHOPIN;112.0;798;846;20;44
403222696.0;-22.8155;-43.32138;72_201;313.0;CARI LEVI;102.0;391;1202;8;137
400089794.0;-22.806074;-43.320841;72_210;363.0;CHARLES GOUNOD;262.0;1438;950;29;150
400157231.0;-22.81362;-43.317409;72_214;355.0;VERTENTES;121.0;600;1548;26;72
400433492.0;-22.81409;-43.321974;72_201;369.0;JORGE LACERDA;91.0;548;1096;27;114
402475408.0;-22.807774;-43.329674;72_204;21.0;PROF PIRES SALGADO;47.0;1249;101;19;69
400105266.0;-22.816953;-43.317645;72_214;45.0;ROSSINI;44.0;229;1632;11;58
400097930.0;-22.804558;-43.321811;72_209;175.0;ANTONIO DE ALBUQUERQUE;745.0;1607;802;16;54
400157492.0;-22.809909;-43.318587;72_212;222.0;LOURIVAL INACIO;34.0;1012;1306;24;82
400141767.0;-22.807475;-43.326272;72_205;109.0;PINTOR MARQUES JUNIOR;330.0;1283;440;1;103
402440731.0;-22.805894;-43.322694;72_210;220.0;ROBERT SCHUMANN;201.0;1458;755;9;104
401202343.0;-22.809367;-43.326989;72_204;78.0;PROF PIRES SALGADO;356.0;1072;428;1;89
400458767.0;-22.810341;-43.328771;72_204;443.0;ATILIO PARIM;272.0;964;277;7;60
403463431.0;-22.81478;-43.319836;72_214;426.0;CRISTIANO MACHADO;521.0;471;1337;8;65
402369281.0;-22.805632;-43.320821;72_210;348.0;CHARLES GOUNOD;201.0;1487;938;29;21
400475623.0;-22.81378;-43.319659;72_213;492.0;GAL MAGALHAES BARATA;429.0;582;1323;18;71
403218386.0;-22.811101;-43.328341;72_203;220.0;GAL OSCILIO MAIA;257.0;880;346;25;83
400158215.0;-22.811569;-43.318414;72_212;96.0;QUINCAS LARANJEIRAS;77.0;828;1378;23;29
402059117.0;-22.81153;-43.323259;72_202;331.0;RICHARD STRAUSS;181.0;832;881;20;89
402761218.0;-22.817252;-43.319842;72_201;129.0;GAL CORREA E CASTRO;31.0;196;1417;2;187
400089433.0;-22.816809;-43.319719;72_201;157.0;PROF FRANCA AMARAL;315.0;245;1415;2;8
401839182.0;-22.810157;-43.327076;72_204;402.0;PADRE PERONEILLE;225.0;985;445;25;94
400432505.0;-22.806191;-43.321427;72_210;248.0;ANTONIO DE ALBUQUERQUE;561.0;1425;894;29;188
403220713.0;-22.816155;-43.318714;72_214;176.0;CRISTIANO MACHADO;292.0;318;1497;2;118
400149481.0;-22.817238;-43.322168;72_201;11.0;PRESIDENTE DUTRA;482.0;198;1178;8;172
400091626.0;-22.808035;-43.324582;72_208;387.0;OTAVIO MANGABEIRA;75.0;1220;631;22;133
403537153.0;-22.812431;-43.325721;72_202;1.0;MINISTRO ARTUR COSTA;195.0;732;658;5;60
400401930.0;-22.804175;-43.325256;72_207;48.0;MAL JOSE PESSOA;134.0;1649;436;4;96
401807967.0;-22.810815;-43.327496;72_204;411.0;PADRE PERONEILLE;171.0;911;423;25;159
400118896.0;-22.812063;-43.323287;72_202;317.0;FREDERIC CHOPIN;162.0;773;895;20;86
400342119.0;-22.808385;-43.327615;72_206;62.0;ALVARO DE MAGALHAES;204.0;1181;332;1;239
400106623.0;-22.810911;-43.327733;72_204;460.0;ATILIO PARIM;416.0;901;402;25;57
403220215.0;-22.811425;-43.317343;72_212;338.0;ALVARENGA PEIXOTO;534.0;844;1483;23;201
400136585.0;-22.808057;-43.322197;72_210;26.0;ROBERT SCHUMANN;421.0;1218;876;3;22
401952924.0;-22.810295;-43.319872;72_211;361.0;CHARLES GOUNOD;692.0;969;1187;24;169
403469432.0;-22.806132;-43.32793;72_206;360.0;FIDIAS;52.0;1432;226;28;188
401684015.0;-22.807528;-43.3267;72_205;102.0;BARAO DE STUDART;56.0;1277;398;1;75
400157459.0;-22.808825;-43.318732;72_212;256.0;LOURIVAL INACIO;1.0;1133;1256;24;12
400086645.0;-22.806872;-43.329204;72_206;437.0;GELABERT SIMAS;8.0;1350;120;28;67
400356562.0;-22.808245;-43.322152;72_210;24.0;ROBERT SCHUMANN;441.0;1197;887;3;139
400153384.0;-22.810284;-43.329218;72_204;359.0;PROF COSTA RIBEIRO;35.0;970;230;7;64
400099694.0;-22.809632;-43.329847;72_204;293.0;ATILIO PARIM;125.0;1043;144;7;13
400097963.0;-22.813609;-43.325806;72_202;218.0;MIN ARTUR COSTA;132.0;601;687;13;130
403463251.0;-22.812378;-43.318258;72_213;423.0;QUINCAS LARANJEIRAS;85.0;738;1420;18;95
400090143.0;-22.809111;-43.319385;72_211;344.0;MAL ANTONIO SOUZA;1130.0;1101;1199;24;187
401228143.0;-22.806971;-43.32008;72_210;326.0;DEBUSSY;200.0;1339;1058;0;31
400154141.0;-22.807832;-43.328584;72_206;47.0;ALVARO DE MAGALHAES;100.0;1243;215;28;92
400153869.0;-22.810482;-43.328515;72_204;449.0;ATILIO PARIM;306.0;948;308;7;84
400155663.0;-22.806153;-43.322135;72_210;69.0;FRANZ LISZT;238.0;1429;821;29;207
403221108.0;-22.807429;-43.322492;72_208;187.0;DEBUSSY;414.0;1288;826;22;95
403220605.0;-22.811224;-43.318019;72_212;313.0;ANTONIO LOPES;70.0;866;1407;23;118
400356558.0;-22.805749;-43.322889;72_208;160.0;ROBERT SCHUMANN;192.0;1474;730;9;100
400444882.0;-22.810121;-43.317756;72_212;294.0;GREGORIO DE MATOS;388.0;989;1398;23;87
403150281.0;-22.809397;-43.326688;72_204;82.0;PROF PIRES SALGADO;377.0;1069;460;1;132
400157555.0;-22.81272;-43.31788;72_212;12.0;LOURIVAL INACIO;97.0;700;1470;18;84
400291894.0;-22.813729;-43.320569;72_213;324.0;CRISTIANO MACHADO;631.0;588;1228;18;139
400423005.0;-22.803664;-43.326966;72_207;299.0;MIN ARTUR COSTA;1273.0;1706;245;21;132
400412127.0;-22.814186;-43.316811;72_214;404.0;FERNANDES DA CUNHA;1550.0;537;1627;26;150
400158183.0;-22.810322;-43.318711;72_212;140.0;QUINCAS LARANJEIRAS;45.0;966;1307;24;102
400153280.0;-22.814982;-43.319698;72_214;429.0;CRISTIANO MACHADO;481.0;448;1358;8;63
400086651.0;-22.807848;-43.327211;72_206;123.0;GELABERT SIMAS;207.0;1241;356;1;111
400157461.0;-22.808973;-43.318752;72_212;239.0;LOURIVAL INACIO;3.0;1116;1259;24;10
402806929.0;-22.808349;-43.33072;80_108;275.0;RODOLFO CHAMBELLAND;195.0;1185;13;19;165
402807084.0;-22.810959;-43.326238;72_205;224.0;PADRE BOSS;37.0;895;557;25;56
400423427.0;-22.803698;-43.323628;72_207;163.0;MAL JOSE PESSOA;172.0;1702;588;4;15
400157229.0;-22.813556;-43.317424;61_0;0.0;VERTENTES;119.0;607;1544;26;68
