INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO;x_metros;y_metros;CLUSTER;ROUTE_NUM
400329913.0;-22.815668;-43.321509;72_201;231.0;GAL MAGALHAES BARATA;140.0;372;1195;22;100
403221205.0;-22.803744;-43.327501;72_207;285.0;OTAVIO MANGABEIRA;701.0;1697;192;3;91
401221367.0;-22.813214;-43.319877;72_213;312.0;ARINOS;132.0;645;1282;1;103
400135355.0;-22.806065;-43.325815;72_207;350.0;OTAVIO MANGABEIRA;318.0;1439;441;6;123
400101076.0;-22.80678;-43.320679;72_210;373.0;CHARLES GOUNOD;342.0;1360;990;2;95
403478493.0;-22.809198;-43.330899;72_204;308.0;RODOLFO CHAMBELLAND;169.0;1091;22;9;128
402854066.0;-22.804692;-43.324825;72_209;409.0;CONSTANTINO MENELAU;51.0;1592;497;6;124
400159737.0;-22.808011;-43.329486;72_204;40.0;PROF PIRES SALGADO;86.0;1223;128;9;129
400385534.0;-22.808225;-43.321757;72_210;95.0;FRANZ LISZT;446.0;1199;927;11;124
400158272.0;-22.813975;-43.317913;72_213;376.0;QUINCAS LARANJEIRAS;134.0;560;1508;14;143
403220586.0;-22.811224;-43.318019;72_212;312.0;ANTONIO LOPES;70.0;866;1407;16;184
402804878.0;-22.807412;-43.33013;84_150;1.0;RODOLFO CHAMBELLAND;395.0;1290;43;9;130
400329926.0;-22.813659;-43.318769;72_213;362.0;GAL MAGALHAES BARATA;512.0;595;1410;20;107
401746313.0;-22.803847;-43.325379;72_207;129.0;MAL JOSE PESSOA;195.0;1686;413;23;92
400476898.0;-22.808102;-43.329085;72_204;10.0;PROF PIRES SALGADO;117.0;1213;172;9;131
402014371.0;-22.804656;-43.323716;72_209;371.0;MOZART;52.0;1596;610;13;108
400089591.0;-22.807083;-43.324185;72_208;35.0;MIN ARTUR COSTA;732.0;1326;641;27;126
400158191.0;-22.810813;-43.318587;72_212;125.0;QUINCAS LARANJEIRAS;53.0;912;1336;16;185
400158286.0;-22.814404;-43.317815;72_213;384.0;QUINCAS LARANJEIRAS;148.0;513;1532;14;144
402798749.0;-22.806066;-43.328744;82_150;430.0;RODOLFO CHAMBELLAND;908.0;1439;141;18;108
400140258.0;-22.815304;-43.31806;72_214;197.0;MAL ANTONIO SOUZA;327.0;413;1536;14;145
401850274.0;-22.80936;-43.326758;72_204;83.0;PROF PIRES SALGADO;367.0;1073;451;17;81
400423970.0;-22.811599;-43.323886;72_202;375.0;FREDERIC CHOPIN;85.0;824;819;28;127
400086652.0;-22.808055;-43.32684;72_205;148.0;GELABERT SIMAS;275.0;1218;401;21;114
402914703.0;-22.811634;-43.328565;72_203;398.0;ORGANISTA ANTONIO SILVA;131.0;820;340;8;110
403221099.0;-22.803544;-43.320825;72_209;267.0;MARECHAL JOSE PESSOA;1713.0;1719;870;25;134
403218174.0;-22.80929;-43.329509;72_204;184.0;PADRE BOSS;130.0;1081;167;29;101
400115290.0;-22.810773;-43.320373;72_211;257.0;ANTONIO DE ALBUQUERQUE;41.0;916;1151;24;111
401745847.0;-22.81756;-43.316835;75_116;121.0;MAL ANTONIO SOUZA;102.0;162;1735;19;93
402538443.0;-22.811347;-43.327863;72_203;215.0;PADRE PERONEILLE;157.0;852;403;8;111
402615699.0;-22.810805;-43.324791;72_205;202.0;MIN ARTUR COSTA;475.0;913;700;0;87
400138311.0;-22.805275;-43.328176;72_206;232.0;RODOLFO CHAMBELLAND;680.0;1527;173;18;109
400428702.0;-22.807717;-43.326103;72_205;118.0;PINTOR MARQUES JUNIOR;366.0;1256;465;21;115
400157535.0;-22.811514;-43.318167;72_212;53.0;LOURIVAL INACIO;77.0;834;1402;16;186
400157543.0;-22.81235;-43.317969;72_212;24.0;LOURIVAL INACIO;85.0;741;1449;20;108
400157578.0;-22.81379;-43.317633;72_214;278.0;LOURIVAL INACIO;123.0;581;1530;14;146
401465746.0;-22.813997;-43.322142;72_201;367.0;JORGE LACERDA;111.0;558;1075;10;98
400382179.0;-22.804131;-43.324728;72_209;49.0;MAL JOSE PESSOA;170.0;1654;489;23;93
401791380.0;-22.807935;-43.328189;72_206;4.0;ALVARO DE MAGALHAES;165.0;1231;258;21;116
402812119.0;-22.808549;-43.330796;90_8;222.0;RODOLFO CHAMBELLAND;184.0;1163;11;9;132
402217418.0;-22.809707;-43.329904;72_204;279.0;ATILIO PARIM;120.0;1035;141;29;102
403463865.0;-22.81154;-43.3179;61_0;0.0;ANTONIO LOPES;81.0;831;1430;16;187
400336403.0;-22.808871;-43.321614;72_210;106.0;FRANZ LISZT;508.0;1127;962;11;125
400381253.0;-22.814436;-43.322308;72_201;346.0;PLINIO BARRETO;126.0;509;1073;10;99
400096200.0;-22.811453;-43.319112;72_213;62.0;CONS MEIRELLES;18.0;841;1303;16;188
401647345.0;-22.803924;-43.323585;72_209;58.0;MAL JOSE PESSOA;242.0;1677;599;13;109
400420328.0;-22.815496;-43.322761;72_201;32.0;GAL CORREA E CASTRO;358.0;391;1061;10;100
402669562.0;-22.807541;-43.326066;72_205;138.0;PINTOR MARQUES JUNIOR;351.0;1275;463;21;117
400124570.0;-22.805384;-43.325756;72_207;338.0;MIN ARTUR COSTA;1083.0;1515;425;6;125
403463689.0;-22.811083;-43.318543;72_212;112.0;QUINCAS LARANJEIRAS;61.0;882;1349;16;189
403218390.0;-22.810629;-43.329174;72_203;233.0;GAL OSCILIO MAIA;0.0;932;245;29;103
400385582.0;-22.805908;-43.326086;72_207;401.0;OTAVIO MANGABEIRA;371.0;1457;408;6;126
400158199.0;-22.811063;-43.31853;72_212;113.0;QUINCAS LARANJEIRAS;61.0;884;1350;16;190
400154574.0;-22.807207;-43.327129;72_206;175.0;PROF COSTA RIBEIRO;530.0;1312;343;21;118
403221387.0;-22.805137;-43.327821;72_206;338.0;PINTOR MARQUES JUNIOR;21.0;1542;205;3;92
402762033.0;-22.814435;-43.322536;90_6;243.0;PLINIO BARRETO;121.0;509;1049;10;101
400157530.0;-22.804461;-43.326636;72_212;60.0;MARECHAL JOSE PESSOA;72.0;1617;304;3;93
401711695.0;-22.810071;-43.322343;72_211;128.0;MOZART;611.0;994;927;28;128
403221283.0;-22.805251;-43.321342;72_209;322.0;ATILIO VIVACQUA;349.0;1530;872;25;135
403193644.0;-22.809402;-43.322199;72_208;3.0;GEORGES BIZET;91.0;1068;920;11;126
400396639.0;-22.808752;-43.329047;72_204;137.0;MONS CASTELO BRANCO;165.0;1141;197;9;133
400139301.0;-22.809013;-43.330011;72_204;176.0;PADRE BOSS;86.0;1112;107;9;134
400157117.0;-22.809124;-43.318451;72_212;389.0;ANTONIO LOPES;9.0;1099;1295;12;164
400384359.0;-22.811835;-43.321265;72_213;113.0;JORN GERALDO ROCHA;544.0;798;1095;24;112
401540265.0;-22.804866;-43.320395;72_209;298.0;MAL ANTONIO SOUZA;1552.0;1572;957;25;136
400086708.0;-22.810187;-43.328782;72_204;433.0;ATILIO PARIM;261.0;981;271;29;104
400155330.0;-22.803232;-43.326789;72_207;263.0;TALES DE CARVALHO;336.0;1754;249;3;94
400086676.0;-22.809621;-43.327497;72_204;111.0;MONS CASTELO BRANCO;315.0;1044;384;17;82
400124687.0;-22.806536;-43.327653;72_206;370.0;FIDIAS;112.0;1387;268;18;110
400126707.0;-22.806483;-43.327558;72_206;190.0;FIDIAS;131.0;1393;276;18;111
403510501.0;-22.80988;-43.328356;72_204;225.0;PADRE BOSS;261.0;1015;305;17;83
400098137.0;-22.81341;-43.318777;72_213;481.0;GAL MAGALHAES BARATA;525.0;623;1401;20;109
402275887.0;-22.814415;-43.319369;72_213;340.0;EIVIND NEPOMUCENO;51.0;511;1373;1;104
403204067.0;-22.809801;-43.325837;72_205;409.0;VIANA DO CASTELO;89.0;1024;560;0;88
403515267.0;-22.814535;-43.317235;72_214;317.0;VERTENTES;146.0;498;1595;14;147
401695080.0;-22.811574;-43.320642;72_213;131.0;JORN GERALDO ROCHA;600.0;827;1150;24;113
400158176.0;-22.810081;-43.318801;72_212;149.0;QUINCAS LARANJEIRAS;38.0;993;1290;12;165
401732244.0;-22.805434;-43.323431;72_209;342.0;MOZART;161.0;1509;664;13;110
400104058.0;-22.81174;-43.323869;72_202;309.0;FREDERIC CHOPIN;92.0;809;825;28;129
400107237.0;-22.812421;-43.325584;72_205;327.0;MIN ARTUR COSTA;195.0;733;671;15;159
400157118.0;-22.80911;-43.318499;72_212;261.0;ANTONIO LOPES;10.0;1101;1289;12;166
400086660.0;-22.807732;-43.32999;72_204;33.0;PROF PIRES SALGADO;26.0;1254;67;9;135
402979416.0;-22.810987;-43.33027;71_405;85.0;RODOLFO CHAMBELLAND;32.0;892;145;29;105
400102920.0;-22.807459;-43.320606;72_210;138.0;CHARLES GOUNOD;392.0;1284;1020;26;80
400346333.0;-22.812886;-43.325405;72_202;92.0;MIN ARTUR COSTA;200.0;681;705;5;163
400157505.0;-22.810563;-43.318382;72_212;84.0;LOURIVAL INACIO;47.0;939;1349;16;191
403572337.0;-22.812311;-43.328271;72_203;135.0;PADRE PERONEILLE;78.0;745;393;8;112
403509724.0;-22.809295;-43.32946;72_204;186.0;PADRE BOSS;140.0;1080;173;29;106
400086646.0;-22.807239;-43.32854;72_206;446.0;GELABERT SIMAS;88.0;1309;200;18;112
401877733.0;-22.811724;-43.321655;72_211;102.0;JORN GERALDO ROCHA;395.0;810;1051;24;114
402058288.0;-22.805349;-43.321818;72_209;327.0;ATILIO VIVAQUA;295.0;1519;827;25;137
401801418.0;-22.807487;-43.323682;72_208;85.0;SEBASTIAN BACH;332.0;1281;706;27;127
402460030.0;-22.810838;-43.321668;72_211;410.0;ROBERT SCHUMANN;612.0;909;1021;4;129
402567847.0;-22.80954;-43.330015;72_204;297.0;ATILIO PARIM;101.0;1053;124;29;107
401713968.0;-22.804867;-43.324286;72_209;34.0;SEBASTIAN BACH;82.0;1572;558;13;111
400089863.0;-22.815904;-43.320816;72_201;307.0;CARI LEVI;52.0;346;1273;22;101
400091025.0;-22.809033;-43.319716;72_211;294.0;GEORGES BIZET;368.0;1109;1162;12;167
400496370.0;-22.810422;-43.320937;72_211;193.0;FRANZ LISZT;693.0;955;1082;4;130
400140976.0;-22.811922;-43.327091;72_203;263.0;GAL OSCILIO MAIA;221.0;788;501;15;160
400342125.0;-22.816736;-43.320494;72_201;203.0;GAL CORREA E CASTRO;118.0;254;1333;22;102
400158141.0;-22.80902;-43.319005;72_212;179.0;QUINCAS LARANJEIRAS;3.0;1111;1234;12;168
400153225.0;-22.807704;-43.320466;72_210;141.0;CHARLES GOUNOD;422.0;1257;1042;26;81
400157129.0;-22.809504;-43.318365;72_212;382.0;ANTONIO LOPES;21.0;1057;1316;12;169
400004716.0;-22.807162;-43.326332;72_205;145.0;PINTOR MARQUES JUNIOR;301.0;1317;424;21;119
400158226.0;-22.812348;-43.318285;72_213;424.0;QUINCAS LARANJEIRAS;88.0;741;1417;20;110
402538640.0;-22.807508;-43.330224;72_204;28.0;RODOLFO CHAMBELLAND;398.0;1279;36;9;136
400385531.0;-22.808225;-43.321757;72_210;92.0;FRANZ LISZT;446.0;1199;927;11;127
400159703.0;-22.804871;-43.322443;72_209;129.0;FRANZ LISZT;118.0;1572;747;25;138
401352690.0;-22.805993;-43.321355;72_210;277.0;ANTONIO DE ALBUQUERQUE;582.0;1447;895;2;96
401958382.0;-22.81377;-43.319036;72_213;359.0;GAL MAGALHAES BARATA;486.0;583;1386;1;105
400117833.0;-22.810693;-43.330415;604_3;32.0;RODOLFO CHAMBELLAND;12.0;925;120;29;108
400105976.0;-22.815757;-43.321344;72_201;235.0;CARI LEVI;189.0;362;1214;22;103
400202085.0;-22.80633;-43.328374;72_206;396.0;IBIUNA;81.0;1410;187;18;113
402024285.0;-22.816414;-43.32108;72_201;216.0;GAL CORREA E CASTRO;188.0;289;1263;22;104
400159191.0;-22.804921;-43.326775;72_207;383.0;OTAVIO MANGABEIRA;479.0;1566;305;3;95
400096400.0;-22.81028;-43.324807;72_205;60.0;PEDRO DA VEIGA;221.0;971;681;0;89
400158164.0;-22.809707;-43.318891;72_212;163.0;QUINCAS LARANJEIRAS;26.0;1035;1269;12;170
400157223.0;-22.81343;-43.317453;72_214;363.0;VERTENTES;115.0;621;1537;20;111
400154211.0;-22.806848;-43.320537;72_210;332.0;CHARLES GOUNOD;351.0;1352;1007;2;97
400086704.0;-22.809357;-43.330351;72_204;300.0;ATILIO PARIM;61.0;1073;83;29;109
400347286.0;-22.812269;-43.328585;72_203;353.0;JOAO DE PAULA FONSECA;175.0;750;359;8;113
402770546.0;-22.812332;-43.328763;72_203;132.0;JOAO DE PAULA FONSECA;146.0;743;343;8;114
402499812.0;-22.81158;-43.326526;72_205;307.0;ATILIO PARIM;546.0;826;548;15;161
400255737.0;-22.811797;-43.321174;72_213;116.0;JORN GERALDO ROCHA;640.0;802;1103;24;115
400005332.0;-22.804492;-43.32051;72_209;302.0;MAL ANTONIO SOUZA;1602.0;1614;933;25;139
400393553.0;-22.809307;-43.328077;72_204;122.0;MONS CASTELO BRANCO;245.0;1079;315;17;84
402048874.0;-22.81363;-43.325191;72_202;165.0;CARI LEVI;523.0;599;751;5;164
400106689.0;-22.810681;-43.326741;72_205;230.0;PADRE BOSS;182.0;926;496;17;85
400107766.0;-22.809037;-43.328789;72_204;343.0;MONS CASTELO BRANCO;196.0;1109;233;29;110
403570425.0;-22.811282;-43.321565;72_211;416.0;ROBERT SCHUMANN;662.0;860;1046;24;116
402560634.0;-22.809261;-43.323159;72_208;413.0;SEBASTIAN BACH;531.0;1084;817;11;128
400517811.0;-22.811759;-43.330148;72_203;106.0;PROF COSTA RIBEIRO;96.0;807;182;8;115
403469615.0;-22.81407;-43.31641;75_168;223.0;FERNANDES DA CUNHA;1506.0;550;1665;14;148
400380726.0;-22.809352;-43.320702;72_211;224.0;ANTONIO DE ALBUQUERQUE;205.0;1074;1071;4;131
403222250.0;-22.811561;-43.31685;72_212;426.0;TEIXEIRA E SOUSA;52.0;829;1538;16;192
400151808.0;-22.8035;-43.324974;72_207;152.0;FLAVIO DA SILVEIRA;162.0;1724;443;23;94
402532148.0;-22.807271;-43.323732;72_208;80.0;SEBASTIAN BACH;328.0;1305;693;27;128
400430926.0;-22.81107;-43.329549;72_203;410.0;ORGANISTA ANTONIO SILVA;7.0;883;221;8;116
402171306.0;-22.810255;-43.327136;72_204;405.0;PADRE PERONEILLE;213.0;974;442;17;86
400005124.0;-22.815561;-43.317945;72_214;204.0;MAL ANTONIO SOUZA;297.0;384;1556;7;141
401998578.0;-22.80911;-43.329617;72_204;243.0;PADRE BOSS;121.0;1101;150;29;111
403550004.0;-22.809991;-43.320361;72_211;277.0;ANTONIO DE ALBUQUERQUE;130.0;1003;1127;4;132
403206349.0;-22.807176;-43.329666;72_206;24.0;RODOLFO CHAMBELLAND;235.0;1316;82;9;137
401840995.0;-22.80862;-43.327189;72_206;69.0;ALVARO DE MAGALHAES;254.0;1155;383;21;120
400091471.0;-22.808343;-43.326559;72_206;300.0;GELABERT SIMAS;51.0;1186;439;21;121
400157579.0;-22.813737;-43.317699;72_214;282.0;LOURIVAL INACIO;124.0;587;1522;14;149
403549838.0;-22.811031;-43.320151;72_210;167.0;ANTONIO DE ALBUQUERQUE;130.0;887;1183;24;117
400098346.0;-22.806286;-43.321892;72_210;55.0;FRANZ LISZT;261.0;1415;850;2;98
403218358.0;-22.806909;-43.326307;74_405;0.0;BARAO DE STUDART;132.0;1345;418;21;122
403221106.0;-22.807429;-43.322492;72_208;186.0;DEBUSSY;414.0;1288;826;11;129
401661684.0;-22.806881;-43.322591;72_208;173.0;ROBERT SCHUMANN;310.0;1349;798;27;129
400157498.0;-22.810093;-43.318544;72_212;217.0;LOURIVAL INACIO;40.0;992;1317;12;171
400115913.0;-22.807178;-43.323151;72_208;246.0;MOZART;332.0;1316;750;27;130
401587822.0;-22.812726;-43.326581;72_203;189.0;ANTONIO DA SILVA;86.0;699;579;15;162
400490445.0;-22.809152;-43.32976;72_204;180.0;PADRE BOSS;100.0;1096;137;29;112
403424480.0;-22.813012;-43.319247;72_213;283.0;ARINOS;72.0;667;1340;1;106
402455270.0;-22.812157;-43.326666;72_203;274.0;GAL OSCILIO MAIA;472.0;762;552;15;163
400099964.0;-22.817397;-43.317995;72_214;468.0;CRISTIANO MACHADO;161.0;180;1611;19;94
400086710.0;-22.810475;-43.32828;72_204;423.0;ATILIO PARIM;321.0;949;332;17;87
400137964.0;-22.806373;-43.321385;72_210;250.0;ANTONIO DE ALBUQUERQUE;543.0;1405;904;2;99
400019591.0;-22.810197;-43.321205;72_211;167.0;FRANZ LISZT;662.0;980;1047;4;133
400157512.0;-22.804413;-43.326586;72_212;79.0;MARECHAL JOSE PESSOA;54.0;1623;308;3;96
400158219.0;-22.811684;-43.318387;72_212;92.0;QUINCAS LARANJEIRAS;81.0;815;1385;16;193
400461704.0;-22.804636;-43.327706;72_206;247.0;RODOLFO CHAMBELLAND;738.0;1598;201;3;97
400102273.0;-22.81583;-43.317815;72_214;208.0;MAL ANTONIO SOUZA;267.0;354;1578;7;142
400362543.0;-22.809946;-43.329206;72_204;354.0;PROF COSTA RIBEIRO;173.0;1008;220;29;113
403220815.0;-22.812107;-43.32041;72_213;27.0;CONS MEIRELLES;159.0;768;1191;24;118
400086738.0;-22.812497;-43.32581;72_203;293.0;GAL OSCILIO MAIA;155.0;725;651;15;164
401779255.0;-22.805693;-43.324715;72_207;81.0;CONSTANTINO MENELAU;168.0;1481;541;6;127
402257413.0;-22.805864;-43.320264;72_210;310.0;MAL ANTONIO SOUZA;1485.0;1462;1003;2;100
400548325.0;-22.811068;-43.319433;72_213;156.0;JORN GERALDO ROCHA;730.0;883;1257;16;194
400461816.0;-22.805933;-43.32197;72_210;60.0;FRANZ LISZT;221.0;1454;830;2;101
401944405.0;-22.809356;-43.32479;72_205;11.0;PINTOR MARQUES JUNIOR;591.0;1074;653;0;90
402031910.0;-22.807351;-43.324005;72_208;32.0;MIN ARTUR COSTA;712.0;1296;668;27;131
400473039.0;-22.806919;-43.32321;72_208;241.0;MOZART;302.0;1344;735;27;132
401820747.0;-22.8116;-43.327446;72_203;322.0;GAL OSCILIO MAIA;642.0;824;454;15;165
400098181.0;-22.804364;-43.323162;72_209;68.0;ROBERT SCHUMANN;52.0;1628;657;13;112
403222515.0;-22.804653;-43.321089;72_209;241.0;CHARLES GOUNOD;131.0;1596;879;25;140
400018639.0;-22.814427;-43.324678;72_202;195.0;GAL CORREA E CASTRO;558.0;510;830;5;165
400154944.0;-22.806947;-43.320514;72_210;330.0;CHARLES GOUNOD;361.0;1341;1012;2;102
400474056.0;-22.805839;-43.321507;72_210;239.0;ANTONIO DE ALBUQUERQUE;601.0;1464;875;2;103
400487026.0;-22.809209;-43.326491;72_206;84.0;PADRE PERONEILLE;273.0;1090;474;17;88
400396686.0;-22.805073;-43.324739;72_209;401.0;CONSTANTINO MENELAU;91.0;1549;519;6;128
401617292.0;-22.805303;-43.322345;72_209;135.0;FRANZ LISZT;170.0;1524;771;25;141
400091604.0;-22.806521;-43.321233;72_210;268.0;ANTONIO DE ALBUQUERQUE;520.0;1389;925;2;104
402591832.0;-22.809295;-43.321676;72_210;1.0;GEORGES BIZET;131.0;1080;970;4;134
400157169.0;-22.810898;-43.318047;72_212;357.0;ANTONIO LOPES;61.0;902;1394;16;195
400091431.0;-22.803174;-43.326215;72_207;229.0;TALES DE CARVALHO;285.0;1760;306;3;98
400143478.0;-22.812678;-43.323102;72_202;264.0;FRANZ SCHUBERT;203.0;704;934;5;166
400104892.0;-22.814564;-43.324426;72_202;193.0;GAL CORREA E CASTRO;528.0;495;860;5;167
401734923.0;-22.805534;-43.326189;72_207;363.0;OTAVIO MANGABEIRA;388.0;1498;385;6;129
400498145.0;-22.812523;-43.326003;72_203;284.0;GAL OSCILIO MAIA;552.0;722;632;15;166
402309239.0;-22.815348;-43.321476;72_201;318.0;GAL MAGALHAES BARATA;182.0;408;1187;22;105
400095376.0;-22.814151;-43.31875;72_213;333.0;EIVIND NEPOMUCENO;121.0;541;1428;14;150
400110716.0;-22.812155;-43.326434;72_203;303.0;GAL OSCILIO MAIA;469.0;763;576;15;167
402151037.0;-22.810861;-43.329571;72_203;412.0;PROF COSTA RIBEIRO;130.0;906;212;29;114
400154665.0;-22.806213;-43.325873;72_207;409.0;OTAVIO MANGABEIRA;331.0;1423;440;6;130
402181233.0;-22.812403;-43.329536;72_203;77.0;SAO CIRO;97.0;735;266;8;117
400045919.0;-22.806535;-43.325505;72_208;363.0;OTAVIO MANGABEIRA;272.0;1387;488;6;131
402582689.0;-22.8066;-43.324511;72_208;45.0;MIN ARTUR COSTA;792.0;1380;592;27;133
400104511.0;-22.814225;-43.318924;72_213;335.0;EIVIND NEPOMUCENO;101.0;533;1412;14;151
400083451.0;-22.815098;-43.322279;72_201;74.0;CARI LEVI;214.0;436;1097;10;102
400157536.0;-22.811522;-43.31821;72_212;54.0;LOURIVAL INACIO;78.0;833;1397;16;196
402368525.0;-22.809425;-43.325572;72_205;179.0;PEDRO DA VEIGA;80.0;1066;575;0;91
400158180.0;-22.810199;-43.318772;72_212;145.0;QUINCAS LARANJEIRAS;42.0;980;1297;12;172
400091207.0;-22.806023;-43.32391;72_208;153.0;SEBASTIAN BACH;191.0;1444;634;27;134
400157224.0;-22.813503;-43.317483;71_405;362.0;ANTONIO LOPES;116.0;613;1536;20;112
400393445.0;-22.815314;-43.318617;72_214;130.0;IRMA VOISIN;166.0;412;1479;14;152
400336401.0;-22.808763;-43.321638;72_210;104.0;FRANZ LISZT;496.0;1139;956;11;130
400342118.0;-22.808285;-43.327797;72_206;58.0;ALVARO DE MAGALHAES;184.0;1193;310;21;123
400095224.0;-22.807183;-43.329882;94_0;0.0;RODOLFO CHAMBELLAND;378.0;1315;61;9;138
400037187.0;-22.803782;-43.322847;72_209;112.0;MAL JOSE PESSOA;270.0;1693;670;13;113
400017318.0;-22.80483;-43.322247;72_209;141.0;FRANZ LISZT;121.0;1576;766;25;142
400086606.0;-22.806378;-43.328848;72_206;149.0;RODOLFO CHAMBELLAND;588.0;1404;140;18;114
400098243.0;-22.810691;-43.320873;72_211;190.0;FRANZ LISZT;723.0;925;1098;4;135
400145184.0;-22.807888;-43.328273;72_206;5.0;ALVARO DE MAGALHAES;155.0;1237;248;9;139
400158248.0;-22.813027;-43.318127;72_213;437.0;QUINCAS LARANJEIRAS;110.0;666;1455;20;113
400476102.0;-22.811361;-43.329295;72_203;381.0;ANTONIO DA SILVA;50.0;851;257;8;118
400417471.0;-22.812094;-43.32795;72_203;139.0;ANTONIO DA SILVA;231.0;769;418;8;119
400158159.0;-22.809578;-43.318879;72_212;167.0;QUINCAS LARANJEIRAS;21.0;1049;1266;12;173
400255738.0;-22.811797;-43.321174;72_213;117.0;JORN GERALDO ROCHA;640.0;802;1103;24;119
400429190.0;-22.807013;-43.32367;72_208;136.0;SEBASTIAN BACH;301.0;1334;691;27;135
400159481.0;-22.804209;-43.324325;72_209;21.0;SEBASTIAN BACH;7.0;1645;533;13;114
402108398.0;-22.811671;-43.32636;72_205;312.0;ATILIO PARIM;566.0;816;568;15;168
400145189.0;-22.810862;-43.327852;72_204;459.0;ATILIO PARIM;383.0;906;388;17;89
402039123.0;-22.816448;-43.320076;72_201;256.0;CARI LEVI;29.0;286;1367;22;106
400158235.0;-22.81271;-43.318152;72_213;416.0;QUINCAS LARANJEIRAS;97.0;701;1442;20;114
402566295.0;-22.810472;-43.320322;72_211;269.0;ANTONIO DE ALBUQUERQUE;72.0;950;1147;4;136
400428696.0;-22.803273;-43.327245;72_207;294.0;MIN ARTUR COSTA;1313.0;1749;203;3;99
400086661.0;-22.807779;-43.329905;72_204;34.0;PROF PIRES SALGADO;36.0;1249;78;9;140
401481696.0;-22.810226;-43.321809;72_211;402.0;ROBERT SCHUMANN;542.0;977;987;4;137
400127975.0;-22.804766;-43.327889;72_206;236.0;RODOLFO CHAMBELLAND;728.0;1584;186;3;100
400158270.0;-22.813912;-43.317928;61_0;0.0;QUINCAS LARANJEIRAS;132.0;567;1504;14;153
400344821.0;-22.805372;-43.321032;72_210;352.0;CHARLES GOUNOD;192.0;1516;908;2;105
400103279.0;-22.806807;-43.326377;72_206;307.0;BARAO DE STUDART;131.0;1357;407;21;124
400415698.0;-22.805775;-43.327464;72_206;262.0;PINTOR MARQUES JUNIOR;104.0;1471;262;18;115
400158258.0;-22.813541;-43.318013;72_213;369.0;QUINCAS LARANJEIRAS;120.0;609;1483;20;115
400423007.0;-22.811767;-43.323586;72_202;371.0;FREDERIC CHOPIN;115.0;806;855;28;130
401869899.0;-22.810633;-43.325251;72_205;389.0;VIANA DO CASTELO;199.0;932;647;0;92
402676472.0;-22.805006;-43.326562;72_207;372.0;OTAVIO MANGABEIRA;458.0;1557;330;3;101
400159136.0;-22.807526;-43.328929;72_206;16.0;ALVARO DE MAGALHAES;75.0;1277;169;9;141
401871482.0;-22.810422;-43.320937;72_211;194.0;FRANZ LISZT;693.0;955;1082;4;138
400350592.0;-22.810262;-43.327471;72_204;214.0;PADRE BOSS;351.0;973;408;17;90
400106298.0;-22.804501;-43.320593;72_209;290.0;MAL ANTONIO SOUZA;1603.0;1613;925;25;143
400092028.0;-22.814017;-43.316423;72_214;401.0;FERNANDES DA CUNHA;1506.0;556;1662;14;154
401713258.0;-22.80603;-43.323415;72_208;224.0;MOZART;202.0;1443;685;27;136
401820748.0;-22.8116;-43.327446;72_203;323.0;GAL OSCILIO MAIA;642.0;824;454;15;169
400417101.0;-22.806662;-43.320084;72_210;323.0;MAL ANTONIO SOUZA;1403.0;1373;1047;2;106
400339346.0;-22.812961;-43.326163;72_203;183.0;ANTONIO DA SILVA;32.0;673;630;15;170
400425463.0;-22.804606;-43.323;72_209;99.0;ROBERT SCHUMANN;103.0;1601;682;13;115
400396674.0;-22.809085;-43.31994;72_211;292.0;GEORGES BIZET;348.0;1104;1141;4;139
400090015.0;-22.811603;-43.324117;72_202;305.0;FREDERIC CHOPIN;62.0;824;795;28;131
400101319.0;-22.813693;-43.323871;72_202;120.0;PLINIO BARRETO;241.0;592;888;5;168
402066964.0;-22.810097;-43.330159;72_203;10.0;GAL OSCILIO MAIA;109.0;991;127;29;115
401113282.0;-22.805325;-43.322832;72_209;88.0;ROBERT SCHUMANN;183.0;1521;722;13;116
400108522.0;-22.803085;-43.324097;72_207;117.0;TALES DE CARVALHO;75.0;1770;520;23;95
400084678.0;-22.807909;-43.322849;72_208;26.0;MOZART;391.0;1234;805;11;131
402073510.0;-22.804511;-43.322525;72_209;123.0;FRANZ LISZT;78.0;1612;727;13;117
402151038.0;-22.810861;-43.329571;72_203;413.0;PROF COSTA RIBEIRO;130.0;906;212;29;116
401464443.0;-22.811037;-43.320792;72_211;184.0;FRANZ LISZT;763.0;887;1117;24;120
402112596.0;-22.812927;-43.318902;72_213;291.0;ARINOS;21.0;677;1372;1;107
400108892.0;-22.811728;-43.318919;72_213;48.0;MAL ANTONIO SOUZA;601.0;810;1331;16;197
400090660.0;-22.808165;-43.322287;72_208;106.0;ROBERT SCHUMANN;448.0;1206;870;11;132
400510316.0;-22.810635;-43.326825;72_205;231.0;PADRE BOSS;401.0;931;486;17;91
402466865.0;-22.807732;-43.326962;72_206;286.0;BARAO DE STUDART;21.0;1254;378;21;125
400157575.0;-22.813549;-43.317742;72_214;288.0;LOURIVAL INACIO;118.0;608;1511;20;116
401801067.0;-22.807054;-43.328875;72_206;442.0;GELABERT SIMAS;48.0;1329;160;18;116
400086688.0;-22.808926;-43.329958;72_204;249.0;PADRE BOSS;81.0;1121;110;9;142
